estFinal_msm11	sdFinal_msm11	X1	X2
4.80592200268503	0.222754926365345	4.36932234700895	5.24252165836111
5.38294401897462	0.130425201535338	5.12731062396535	5.63857741398388
4.97000352767545	0.23217506162804	4.51494040688449	5.42506664846641
5.1452066151163	0.285310308676847	4.58599841010968	5.70441482012292
4.94848539920746	0.160057044868404	4.63477359126539	5.26219720714953
5.19932599531012	0.484208255945002	4.25027781365791	6.14837417696232
5.06400768257603	0.142143803311388	4.78540582808571	5.34260953706636
5.08040759113053	0.280470794434265	4.53068483403937	5.63013034822169
5.00118679352336	0.167524323581718	4.67283911930319	5.32953446774352
5.01341057401001	0.158226715465711	4.70328621169722	5.32353493632281
5.06094110593059	0.175325161114706	4.71730379014577	5.40457842171542
5.00738873925239	0.28395246501669	4.45084190781968	5.5639355706851
5.29258840390049	0.182683877895956	4.93452800322441	5.65064880457656
5.02660408457468	0.214792662256572	4.6056104665518	5.44759770259757
4.80480632058999	0.191213214050894	4.43002842105024	5.17958422012974
5.31997351081431	0.153998599897584	5.01813625501504	5.62181076661357
5.44658072052143	0.144240249949334	5.16386983062074	5.72929161042213
5.19173054928675	0.189850365900643	4.81962383212149	5.563837266452
4.51151416986245	0.262368764819523	3.99727139081618	5.02575694890871
4.9216956236303	0.174761927886435	4.57916224497289	5.26422900228772
5.08948840270438	0.161004389246029	4.77391979978216	5.40505700562659
4.97798006141104	0.20860407104013	4.56911608217238	5.38684404064969
4.78775138104175	0.285689405909159	4.2278001454598	5.3477026166237
4.66522164701388	0.225061326356727	4.2241014473547	5.10634184667307
5.14125569340489	0.182890111393557	4.78279107507352	5.49972031173626
4.82465706522089	0.299235610990694	4.23815526767913	5.41115886276265
4.93094792478772	0.173260966493473	4.59135643046051	5.27053941911493
4.7252534239455	0.19062777187088	4.35162299107858	5.09888385681243
4.76238065251942	0.300696418095343	4.17301567305255	5.35174563198629
4.87111309168884	0.304165544022812	4.27494862540413	5.46727755797355
5.37500521503569	0.204644893912811	4.97390122296658	5.7761092071048
5.1121333692597	0.191138245997821	4.73750240710397	5.48676433141542
5.12845802545685	0.177452867283536	4.78065040558112	5.47626564533258
5.24778396283845	0.179165728372662	4.89661913522803	5.59894879044887
4.81930326601874	0.294439390292182	4.24220206104606	5.39640447099142
4.82407635662761	0.217508956471581	4.39775880194331	5.25039391131191
5.14750591002763	0.164919292525734	4.82426409667719	5.47074772337806
5.25285306928908	0.166083863060545	4.92732869769042	5.57837744088775
5.13487730279141	0.265468158786872	4.61455971156914	5.65519489401368
5.01793094021668	0.177492873945333	4.67004490728383	5.36581697314954
4.85469439931013	0.166762099639792	4.52784068401614	5.18154811460413
4.87998185819379	0.245996498176535	4.39782872176778	5.3621349946198
5.14599097492289	0.153198211319131	4.84572248073739	5.44625946910838
4.62809729227761	0.244645965781682	4.14859119934551	5.10760338520971
5.23526944004645	0.165633219057697	4.91062833069337	5.55991054939954
5.11815676034727	0.255427254989329	4.61751934056818	5.61879418012635
5.09398277796867	0.293091570146198	4.51952330048213	5.66844225545522
5.32141608640437	0.17569389622638	4.97705604980066	5.66577612300807
5.12984622607013	0.221077489878735	4.69653434590781	5.56315810623245
4.99314754721972	0.165189353367664	4.6693764146191	5.31691867982034
5.22212079568772	0.175584916513632	4.877974359321	5.56626723205444
5.03612947501456	0.164409650762994	4.71388655951909	5.35837239051003
5.01480410163867	0.171829863007024	4.6780175701449	5.35159063313243
5.01761883627416	0.254146058415632	4.51949256177952	5.5157451107688
4.78424215384783	0.177439339408407	4.43646104860735	5.13202325908831
5.07170098516538	0.181604952111462	4.71575527902692	5.42764669130385
4.73332347396881	0.256391959577028	4.23079523319784	5.23585171473979
4.82964698544767	0.189693663893391	4.45784740421663	5.20144656667872
4.88032030397565	0.135078420597606	4.61556659960434	5.14507400834696
4.87167737210346	0.292113731577569	4.29913445821142	5.44422028599549
5.14906234633503	0.172747924018	4.81047641525976	5.48764827741031
4.63260179503998	0.268484831825151	4.10637152466268	5.15883206541727
4.96321042122283	0.302838286683692	4.36964737932279	5.55677346312286
4.84123206546847	0.339854406079599	4.17511742955246	5.50734670138448
5.07828337508313	0.189923193861105	4.70603391511537	5.4505328350509
4.98332900978608	0.172386950562605	4.64545058668337	5.32120743288878
4.90781204786801	0.156296869857691	4.60147018294693	5.21415391278908
4.86647797620713	0.177253286456682	4.51906153475204	5.21389441766223
5.16387485870963	0.203269546605838	4.76546654736219	5.56228317005707
4.98026321716769	0.265361387951063	4.46015489678361	5.50037153755178
5.21981164768736	0.178723390121906	4.86951380304843	5.5701094923263
5.00959847116161	0.184043446299031	4.64887331641551	5.37032362590771
5.1227424130039	0.222263891268025	4.68710518611857	5.55837963988923
5.08134131907492	0.185083496536407	4.71857766586357	5.44410497228628
5.0582395224174	0.158074337496789	4.74841382092369	5.36806522391111
5.41537795054533	0.145596363031749	5.1300090790031	5.70074682208756
4.72113227594685	0.184228354082717	4.36004470194473	5.08221984994898
5.0223624698315	0.249998993722553	4.5323644421353	5.5123604975277
5.52305932619208	0.167977858926262	5.1938227226966	5.85229592968755
5.19675287253237	0.168380914809994	4.86672627950478	5.52677946555996
4.84696431081453	0.240363778115776	4.37585130570761	5.31807731592145
4.94157201696048	0.13330726984634	4.68028976806165	5.20285426585931
5.33313903455495	0.171998960508872	4.99602107195756	5.67025699715233
5.0860723480648	0.190172247264438	4.7133347434265	5.4588099527031
4.26798287941509	0.464174182681917	3.35820148135853	5.17776427747165
