estFinal_ipw	sdFinal_ipw	X1.1	X2.1
4.69590252105353	0.168445482383845	4.36574937558119	5.02605566652586
5.07976009617112	0.159780265763029	4.76659077527558	5.39292941706666
4.66982823664628	0.156075767369417	4.36391973260222	4.97573674069034
4.98586770722698	0.151340995781716	4.68923935549481	5.28249605895914
5.31179286938986	0.157169301859136	5.00374103774595	5.61984470103377
4.82056577295027	0.165507632828496	4.49617081260642	5.14496073329413
5.08869699898554	0.151525534307755	4.79170695174234	5.38568704622874
4.79489299070381	0.164108306993455	4.47324070899663	5.11654527241098
4.96489939829282	0.153299660879793	4.66443206296843	5.26536673361722
5.08906648745585	0.166373156750262	4.76297510022533	5.41515787468636
5.17907676609544	0.161319307314767	4.86289092375849	5.49526260843238
4.97655377663549	0.166631718336557	4.64995560869583	5.30315194457514
4.87781399044566	0.156982375395187	4.5701285346711	5.18549944622023
4.92339940110678	0.163483423500505	4.60297189104579	5.24382691116777
5.141819523763	0.157248169812517	4.83361311093047	5.45002593659554
5.12147974439115	0.163174263151634	4.80165818861395	5.44130130016836
5.04751427142868	0.147199976185113	4.75900231810586	5.3360262247515
5.16840721296505	0.152336013946863	4.86982862562919	5.4669858003009
4.97482619557921	0.151039021675539	4.67878971309515	5.27086267806326
4.7811734347042	0.16407110715528	4.45959406467986	5.10275280472855
5.30630422543563	0.154945867394868	5.00261032534169	5.60999812552957
4.89816152509724	0.168224239052351	4.56844201655463	5.22788103363985
5.21582709777541	0.155004928010173	4.91201743887547	5.51963675667535
4.93569928515219	0.159759619121742	4.62257043167358	5.24882813863081
5.02642220839681	0.146770865075284	4.73875131284925	5.31409310394436
4.85969973679338	0.157614268602583	4.55077577033232	5.16862370325444
5.10310904272087	0.151194643934775	4.80676754060871	5.39945054483303
5.02134028256156	0.155994491160176	4.71559107988761	5.3270894852355
4.72679008900645	0.165641357136855	4.40213302901821	5.05144714899468
4.94923503342192	0.175602363578017	4.605054400809	5.29341566603483
4.96230628152564	0.169625597563005	4.62984011030215	5.29477245274913
4.86863806426576	0.154916017995936	4.56500266899372	5.17227345953779
5.03687435225629	0.151532175122517	4.73987128901616	5.33387741549643
4.96905593967225	0.152769470999488	4.66962777651326	5.26848410283125
5.01074610969623	0.15772967593727	4.70159594485918	5.31989627453328
5.13044133695746	0.156817836639934	4.82307837714319	5.43780429677174
4.98965613222124	0.165994964601368	4.66430600160256	5.31500626283992
5.06636063034339	0.146466028646974	4.77928721419532	5.35343404649145
5.15537782066528	0.146124672123533	4.86897346330316	5.44178217802741
4.80457761936037	0.152499936339882	4.50567774413421	5.10347749458654
5.02639977165955	0.158684881703014	4.71537740352164	5.33742213979746
4.77310747725395	0.162943555379123	4.45373810871087	5.09247684579703
4.95350865742425	0.158101318175139	4.64363007380098	5.26338724104753
